"Density","Eddy_Viscosity","Heat_Capacity","Heat_Flux","Laminar_Viscosity","Omega","Pressure","Pressure_Coefficient","Residual_Omega","Residual_Pressure","Residual_TKE","Residual_Velocity:0","Residual_Velocity:1","Residual_Velocity:2","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Thermal_Conductivity","Turb_Kin_Energy","Velocity:0","Velocity:1","Velocity:2","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.1849999,0.00026154128,1004.703,0,1.7849999e-05,99.294357,0.3216483,0.54286629,-8.1738817e-06,-9.1043333e-09,-1.3502536e-09,-2.1746345e-08,-5.5449383e-09,0,0,0,0,0.31687641,0.021915311,1.3268585,0.00096278271,0,0,1,0.0060000001,0.40000001,0.0060000001,0
1.1849999,0.0002631213,1004.703,0,1.7849999e-05,98.602898,0.32155252,0.54270464,-8.1558728e-06,-9.2315542e-09,-1.3541805e-09,-2.3712778e-08,-5.5961746e-09,0,0,0,0,0.31864023,0.021876534,1.331888,0.00097821886,0,0,1,0.0062000002,0.40000001,0.0062000002,0
1.1849999,0.00026470129,1004.703,0,1.7849999e-05,97.91143,0.32145673,0.54254299,-8.1378639e-06,-9.3587751e-09,-1.3581075e-09,-2.5679212e-08,-5.6474105e-09,0,0,0,0,0.32040405,0.021837756,1.3369174,0.00099365495,0,0,1,0.0064000003,0.40000001,0.0064000003,0
1.1849999,0.00026628131,1004.703,0,1.7849999e-05,97.219971,0.32136095,0.54238135,-8.119855e-06,-9.485996e-09,-1.3620345e-09,-2.7645639e-08,-5.6986469e-09,0,0,0,0,0.32216787,0.021798979,1.3419468,0.001009091,0,0,1,0.0066,0.40000001,0.0066,0
1.1849999,0.00026786132,1004.703,0,1.7849999e-05,96.528503,0.32126516,0.54221964,-8.1018461e-06,-9.6132169e-09,-1.3659615e-09,-2.9612073e-08,-5.7498828e-09,0,0,0,0,0.32393169,0.021760201,1.3469763,0.0010245272,0,0,1,0.0068000001,0.40000001,0.0068000001,0
1.1849999,0.00026944134,1004.703,0,1.7849999e-05,95.837044,0.32116938,0.54205799,-8.0838372e-06,-9.7404378e-09,-1.3698884e-09,-3.1578505e-08,-5.8011191e-09,0,0,0,0,0.32569551,0.021721425,1.3520057,0.0010399633,0,0,1,0.0070000002,0.40000001,0.0070000002,0
1.1849999,0.00027102133,1004.703,0,1.7849999e-05,95.145576,0.32107359,0.54189634,-8.0658283e-06,-9.8676578e-09,-1.3738154e-09,-3.3544932e-08,-5.852355e-09,0,0,0,0,0.32745934,0.021682646,1.3570352,0.0010553994,0,0,1,0.0071999999,0.40000001,0.0071999999,0
1.1849999,0.00027260135,1004.703,0,1.7849999e-05,94.454117,0.32097781,0.5417347,-8.0478194e-06,-9.9948787e-09,-1.3777424e-09,-3.5511366e-08,-5.9035914e-09,0,0,0,0,0.32922316,0.02164387,1.3620646,0.0010708355,0,0,1,0.0074,0.40000001,0.0074,0
1.1849999,0.00027418137,1004.703,0,1.7849999e-05,93.76265,0.32088205,0.54157305,-8.0298105e-06,-1.01221e-08,-1.3816693e-09,-3.74778e-08,-5.9548277e-09,0,0,0,0,0.33098698,0.021605091,1.367094,0.0010862717,0,0,1,0.0076000001,0.40000001,0.0076000001,0
1.1849999,0.00027576135,1004.703,0,1.7849999e-05,93.07119,0.32078627,0.5414114,-8.0118016e-06,-1.0249321e-08,-1.3855963e-09,-3.9444231e-08,-6.0060636e-09,0,0,0,0,0.3327508,0.021566315,1.3721235,0.0011017078,0,0,1,0.0078000003,0.40000001,0.0078000003,0
1.1849999,0.00027734137,1004.703,0,1.7849999e-05,92.379723,0.32069048,0.54124975,-7.9937927e-06,-1.0376541e-08,-1.3895232e-09,-4.1410665e-08,-6.0573e-09,0,0,0,0,0.33451462,0.021527536,1.3771529,0.0011171439,0,0,1,0.0080000004,0.40000001,0.0080000004,0
1.1849999,0.00027892139,1004.703,0,1.7849999e-05,91.688263,0.3205947,0.54108804,-7.9757838e-06,-1.0503762e-08,-1.3934501e-09,-4.3377096e-08,-6.1085359e-09,0,0,0,0,0.33627844,0.02148876,1.3821822,0.00113258,0,0,1,0.0082,0.40000001,0.0082,0
1.1849999,0.00028050138,1004.703,0,1.7849999e-05,90.996803,0.32049891,0.5409264,-7.9577749e-06,-1.0630983e-08,-1.3973771e-09,-4.5343523e-08,-6.1597722e-09,0,0,0,0,0.33804226,0.021449981,1.3872117,0.0011480161,0,0,1,0.0083999997,0.40000001,0.0083999997,0
1.1849999,0.0002820814,1004.703,0,1.7849999e-05,90.305336,0.32040313,0.54076475,-7.939766e-06,-1.0758204e-08,-1.4013041e-09,-4.730996e-08,-6.2110082e-09,0,0,0,0,0.33980608,0.021411205,1.3922411,0.0011634523,0,0,1,0.0086000003,0.40000001,0.0086000003,0
1.1849999,0.00028366141,1004.703,0,1.7849999e-05,89.613876,0.32030734,0.5406031,-7.9217571e-06,-1.0885425e-08,-1.405231e-09,-4.9276387e-08,-6.2622445e-09,0,0,0,0,0.3415699,0.021372426,1.3972706,0.0011788884,0,0,1,0.0088,0.40000001,0.0088,0
1.1849999,0.00028524143,1004.703,0,1.7849999e-05,88.922409,0.32021156,0.54044145,-7.9037482e-06,-1.1012646e-08,-1.409158e-09,-5.1242825e-08,-6.3134808e-09,0,0,0,0,0.34333372,0.02133365,1.4023,0.0011943246,0,0,1,0.0090000005,0.40000001,0.0090000005,0
1.1849999,0.00028682142,1004.703,0,1.7849999e-05,88.230949,0.32011577,0.54027981,-7.8857393e-06,-1.1139867e-08,-1.413085e-09,-5.3209256e-08,-6.3647168e-09,0,0,0,0,0.34509754,0.021294873,1.4073294,0.0012097607,0,0,1,0.0092000002,0.40000001,0.0092000002,0
1.1849999,0.00028840144,1004.703,0,1.7849999e-05,87.53949,0.32001999,0.54011816,-7.8677303e-06,-1.1267087e-08,-1.417012e-09,-5.5175683e-08,-6.4159527e-09,0,0,0,0,0.34686136,0.021256095,1.4123589,0.0012251968,0,0,1,0.0093999999,0.40000001,0.0093999999,0
1.1849999,0.00028998146,1004.703,0,1.7849999e-05,86.848022,0.31992421,0.53995651,-7.8497205e-06,-1.1394308e-08,-1.4209389e-09,-5.714212e-08,-6.467189e-09,0,0,0,0,0.34862518,0.021217318,1.4173883,0.0012406328,0,0,1,0.0096000005,0.40000001,0.0096000005,0
1.1849999,0.00029156145,1004.703,0,1.7849999e-05,86.156563,0.31982842,0.5397948,-7.8317116e-06,-1.1521529e-08,-1.4248659e-09,-5.9108547e-08,-6.5184254e-09,0,0,0,0,0.350389,0.02117854,1.4224178,0.0012560689,0,0,1,0.0098000001,0.40000001,0.0098000001,0
1.1849999,0.00029314758,1004.703,0,1.7849999e-05,85.46769,0.31973419,0.53963578,-7.8108005e-06,-1.1643943e-08,-1.4281183e-09,-6.1027947e-08,-6.5636589e-09,0,0,0,0,0.35215965,0.021139819,1.4274358,0.0012707055,0,0,1,0.0099999998,0.40000001,0.0099999998,0
1.1849999,0.00029491642,1004.703,0,1.7849999e-05,84.856064,0.319686,0.53955448,-7.7032919e-06,-1.1622944e-08,-1.4112426e-09,-6.1544178e-08,-6.4297994e-09,0,0,0,0,0.35413426,0.021102801,1.4321139,0.0012614826,0,0,1,0.0102,0.40000001,0.0102,0
1.1849999,0.00029668523,1004.703,0,1.7849999e-05,84.244438,0.31963784,0.53947312,-7.5957842e-06,-1.1601945e-08,-1.394367e-09,-6.2060408e-08,-6.2959402e-09,0,0,0,0,0.35610884,0.021065785,1.4367919,0.0012522598,0,0,1,0.0104,0.40000001,0.0104,0
1.1849999,0.00029845405,1004.703,0,1.7849999e-05,83.632812,0.31958964,0.53939182,-7.4882755e-06,-1.1580947e-08,-1.3774912e-09,-6.2576639e-08,-6.1620806e-09,0,0,0,0,0.35808346,0.021028766,1.4414699,0.0012430369,0,0,1,0.010600001,0.40000001,0.010600001,0
1.1849999,0.00030022286,1004.703,0,1.7849999e-05,83.021194,0.31954145,0.53931046,-7.3807673e-06,-1.1559948e-08,-1.3606157e-09,-6.3092862e-08,-6.0282219e-09,0,0,0,0,0.36005804,0.020991748,1.4461479,0.0012338142,0,0,1,0.0108,0.40000001,0.0108,0
1.1849999,0.00030199168,1004.703,0,1.7849999e-05,82.409569,0.31949326,0.53922915,-7.2732591e-06,-1.1538949e-08,-1.3437401e-09,-6.3609093e-08,-5.8943628e-09,0,0,0,0,0.36203265,0.02095473,1.4508259,0.0012245913,0,0,1,0.011,0.40000001,0.011,0
1.1849999,0.00030376049,1004.703,0,1.7849999e-05,81.797943,0.31944507,0.53914785,-7.1657505e-06,-1.151795e-08,-1.3268644e-09,-6.4125324e-08,-5.7605032e-09,0,0,0,0,0.36400723,0.020917712,1.4555039,0.0012153685,0,0,1,0.011200001,0.40000001,0.011200001,0
1.1849999,0.00030552931,1004.703,0,1.7849999e-05,81.186325,0.31939691,0.53906649,-7.0582423e-06,-1.1496952e-08,-1.3099888e-09,-6.4641547e-08,-5.626644e-09,0,0,0,0,0.36598185,0.020880694,1.4601821,0.0012061456,0,0,1,0.0114,0.40000001,0.0114,0
1.1849999,0.00030729815,1004.703,0,1.7849999e-05,80.574699,0.31934872,0.53898519,-6.9507341e-06,-1.1475953e-08,-1.2931132e-09,-6.5157778e-08,-5.4927849e-09,0,0,0,0,0.36795643,0.020843675,1.4648601,0.0011969229,0,0,1,0.0116,0.40000001,0.0116,0
1.1849999,0.00030901874,1004.703,0,1.7849999e-05,79.981453,0.31931457,0.53892756,-6.812757e-06,-1.1395104e-08,-1.2702636e-09,-6.5283807e-08,-5.3528089e-09,0,0,0,0,0.36987722,0.020807704,1.4695194,0.0011876451,0,0,1,0.0118,0.40000001,0.0118,0
1.1849999,0.00031049646,1004.703,0,1.7849999e-05,79.480782,0.31935117,0.53898931,-6.5213308e-06,-1.1012827e-08,-1.2173274e-09,-6.3444681e-08,-5.1820273e-09,0,0,0,0,0.37152684,0.020777002,1.4740846,0.0011780909,0,0,1,0.012,0.40000001,0.012,0
1.1849999,0.0003119742,1004.703,0,1.7849999e-05,78.980103,0.31938773,0.539051,-6.229905e-06,-1.0630551e-08,-1.1643913e-09,-6.1605554e-08,-5.0112461e-09,0,0,0,0,0.37317649,0.0207463,1.4786499,0.0011685367,0,0,1,0.0122,0.40000001,0.0122,0
1.1849999,0.00031345195,1004.703,0,1.7849999e-05,78.479431,0.3194243,0.53911275,-5.9384774e-06,-1.0248272e-08,-1.1114548e-09,-5.9766414e-08,-4.8404636e-09,0,0,0,0,0.37482616,0.020715596,1.4832151,0.0011589825,0,0,1,0.0124,0.40000001,0.0124,0
1.1849999,0.00031492967,1004.703,0,1.7849999e-05,77.978752,0.31946087,0.5391745,-5.6470512e-06,-9.8659969e-09,-1.0585186e-09,-5.7927284e-08,-4.6696824e-09,0,0,0,0,0.37647581,0.020684894,1.4877802,0.0011494283,0,0,1,0.0126,0.40000001,0.0126,0
1.1849999,0.00031640742,1004.703,0,1.7849999e-05,77.478073,0.31949747,0.53923619,-5.3556241e-06,-9.4837187e-09,-1.0055823e-09,-5.6088147e-08,-4.4988999e-09,0,0,0,0,0.37812546,0.020654192,1.4923455,0.001139874,0,0,1,0.012800001,0.40000001,0.012800001,0
1.1849999,0.00031788513,1004.703,0,1.7849999e-05,76.977402,0.31953403,0.53929794,-5.0641979e-06,-9.1014423e-09,-9.5264607e-10,-5.4249021e-08,-4.3281188e-09,0,0,0,0,0.37977511,0.02062349,1.4969107,0.0011303198,0,0,1,0.013,0.40000001,0.013,0
1.1849999,0.00031936288,1004.703,0,1.7849999e-05,76.476723,0.3195706,0.53935969,-4.7727717e-06,-8.7191667e-09,-8.9970992e-10,-5.2409892e-08,-4.1573371e-09,0,0,0,0,0.38142475,0.020592786,1.5014759,0.0011207657,0,0,1,0.0132,0.40000001,0.0132,0
1.1849999,0.0003208406,1004.703,0,1.7849999e-05,75.976044,0.31960717,0.53942138,-4.4813446e-06,-8.3368885e-09,-8.4677348e-10,-5.0570755e-08,-3.9865551e-09,0,0,0,0,0.3830744,0.020562084,1.5060412,0.0011112114,0,0,1,0.013400001,0.40000001,0.013400001,0
1.1849999,0.00032237908,1004.703,0,1.7849999e-05,75.472893,0.319648,0.53949028,-4.2562929e-06,-8.0814466e-09,-8.0571311e-10,-4.9535267e-08,-3.8705439e-09,0,0,0,0,0.38479185,0.020529835,1.5105304,0.0011042847,0,0,1,0.0136,0.40000001,0.0136,0
1.1849999,0.00032417665,1004.703,0,1.7849999e-05,74.95919,0.31970683,0.53958958,-4.3144123e-06,-8.3671123e-09,-8.1531792e-10,-5.1928314e-08,-3.9881982e-09,0,0,0,0,0.38679853,0.020490985,1.5146958,0.0011085672,0,0,1,0.0138,0.40000001,0.0138,0
